type,flavor,state,index type,year,index
0,2,22,index_nsa,2021,0
0,2,22,index_nsa,2022,0
1,0,23,index_nsa,1975,229.78
1,0,23,index_nsa,1976,252.97
1,0,23,index_nsa,1977,283.76
1,0,23,index_nsa,1978,332.27
1,0,23,index_nsa,1979,382.92
1,0,23,index_nsa,1980,414.38
1,0,23,index_nsa,1981,411.91
1,0,23,index_nsa,1982,386.34
1,0,23,index_nsa,1983,442.52
1,0,23,index_nsa,1984,458.61
1,0,23,index_nsa,1985,470.6
1,0,23,index_nsa,1986,489.93
1,0,23,index_nsa,1987,515.94
1,0,23,index_nsa,1988,533.5
1,0,23,index_nsa,1989,549.72
1,0,23,index_nsa,1990,559.55
1,0,23,index_nsa,1991,575.62
1,0,23,index_nsa,1992,594.76
1,0,23,index_nsa,1993,617.06
1,0,23,index_nsa,1994,642.71
1,0,23,index_nsa,1995,673.45
1,0,23,index_nsa,1996,707.38
1,0,23,index_nsa,1997,741.91
1,0,23,index_nsa,1998,785.68
1,0,23,index_nsa,1999,849.56
1,0,23,index_nsa,2000,938.75
1,0,23,index_nsa,2001,1035.64
1,0,23,index_nsa,2002,1128.95
1,0,23,index_nsa,2003,1212.76
1,0,23,index_nsa,2004,1323.88
1,0,23,index_nsa,2005,1431.81
1,0,23,index_nsa,2006,1470.14
1,0,23,index_nsa,2007,1459.74
1,0,23,index_nsa,2008,1387.21
1,0,23,index_nsa,2009,1314.81
1,0,23,index_nsa,2010,1247.21
1,0,23,index_nsa,2011,1184.29
1,0,23,index_nsa,2012,1178.63
1,0,23,index_nsa,2013,1230.41
1,0,23,index_nsa,2014,1288.68
1,0,23,index_nsa,2015,1341.39
1,0,23,index_nsa,2016,1404.6
1,0,23,index_nsa,2017,1486.08
1,0,23,index_nsa,2018,1567.6
1,0,23,index_nsa,2019,1636.78
1,0,23,index_nsa,2020,1711.92
1,0,23,index_nsa,2021,1909.34
1,0,23,index_nsa,2022,1059.44
1,1,23,index_nsa,1975,0
1,1,23,index_nsa,1976,0
1,1,23,index_nsa,1977,0
1,1,23,index_nsa,1978,0
1,1,23,index_nsa,1979,0
1,1,23,index_nsa,1980,0
1,1,23,index_nsa,1981,0
1,1,23,index_nsa,1982,0
1,1,23,index_nsa,1983,0
1,1,23,index_nsa,1984,0
1,1,23,index_nsa,1985,0
1,1,23,index_nsa,1986,0
1,1,23,index_nsa,1987,0
1,1,23,index_nsa,1988,0
1,1,23,index_nsa,1989,0
1,1,23,index_nsa,1990,0
1,1,23,index_nsa,1991,400.05
1,1,23,index_nsa,1992,410.93
1,1,23,index_nsa,1993,428.38
1,1,23,index_nsa,1994,447.84
1,1,23,index_nsa,1995,469.72
1,1,23,index_nsa,1996,493.36
1,1,23,index_nsa,1997,517.6
1,1,23,index_nsa,1998,551.26
1,1,23,index_nsa,1999,601.11
1,1,23,index_nsa,2000,674.22
1,1,23,index_nsa,2001,748.11
1,1,23,index_nsa,2002,812.83
1,1,23,index_nsa,2003,878.2
1,1,23,index_nsa,2004,936.57
1,1,23,index_nsa,2005,994.63
1,1,23,index_nsa,2006,1011.7
1,1,23,index_nsa,2007,971.2
1,1,23,index_nsa,2008,867.87
1,1,23,index_nsa,2009,805.74
1,1,23,index_nsa,2010,785.91
1,1,23,index_nsa,2011,743.67
1,1,23,index_nsa,2012,773.27
1,1,23,index_nsa,2013,832.96
1,1,23,index_nsa,2014,878.38
1,1,23,index_nsa,2015,923.51
1,1,23,index_nsa,2016,977.12
1,1,23,index_nsa,2017,1041.41
1,1,23,index_nsa,2018,1106.36
1,1,23,index_nsa,2019,1169.27
1,1,23,index_nsa,2020,1251.15
1,1,23,index_nsa,2021,1417.52
1,1,23,index_nsa,2022,766.7
1,2,23,index_nsa,1975,0
1,2,23,index_nsa,1976,0
1,2,23,index_nsa,1977,0
1,2,23,index_nsa,1978,0
1,2,23,index_nsa,1979,0
1,2,23,index_nsa,1980,0
1,2,23,index_nsa,1981,0
1,2,23,index_nsa,1982,0
1,2,23,index_nsa,1983,0
1,2,23,index_nsa,1984,0
1,2,23,index_nsa,1985,0
1,2,23,index_nsa,1986,0
1,2,23,index_nsa,1987,0
1,2,23,index_nsa,1988,0
1,2,23,index_nsa,1989,0
1,2,23,index_nsa,1990,0
1,2,23,index_nsa,1991,399.61
1,2,23,index_nsa,1992,412.38
1,2,23,index_nsa,1993,431.44
1,2,23,index_nsa,1994,451.14
1,2,23,index_nsa,1995,467.26
1,2,23,index_nsa,1996,490
1,2,23,index_nsa,1997,509.06
1,2,23,index_nsa,1998,540.31
1,2,23,index_nsa,1999,593.49
1,2,23,index_nsa,2000,660.84
1,2,23,index_nsa,2001,735.11
1,2,23,index_nsa,2002,803.86
1,2,23,index_nsa,2003,872.2
1,2,23,index_nsa,2004,935.08
1,2,23,index_nsa,2005,987.94
1,2,23,index_nsa,2006,1003.46
1,2,23,index_nsa,2007,984.33
1,2,23,index_nsa,2008,903.07
1,2,23,index_nsa,2009,858.72
1,2,23,index_nsa,2010,830.4
1,2,23,index_nsa,2011,781.14
1,2,23,index_nsa,2012,807.54
1,2,23,index_nsa,2013,866.9
1,2,23,index_nsa,2014,905.19
1,2,23,index_nsa,2015,942.71
1,2,23,index_nsa,2016,998.21
1,2,23,index_nsa,2017,1061.58
1,2,23,index_nsa,2018,1128.01
1,2,23,index_nsa,2019,1188.28
1,2,23,index_nsa,2020,1269.73
1,2,23,index_nsa,2021,1439.03
1,2,23,index_nsa,2022,784.87
0,0,23,index_nsa,1975,0
0,0,23,index_nsa,1976,0
0,0,23,index_nsa,1977,0
0,0,23,index_nsa,1978,0
0,0,23,index_nsa,1979,0
0,0,23,index_nsa,1980,0
0,0,23,index_nsa,1981,0
0,0,23,index_nsa,1982,0
0,0,23,index_nsa,1983,0
0,0,23,index_nsa,1984,0
0,0,23,index_nsa,1985,0
0,0,23,index_nsa,1986,0
0,0,23,index_nsa,1987,0
0,0,23,index_nsa,1988,0
0,0,23,index_nsa,1989,0
0,0,23,index_nsa,1990,0
0,0,23,index_nsa,1991,0
0,0,23,index_nsa,1992,0
0,0,23,index_nsa,1993,0
0,0,23,index_nsa,1994,0
0,0,23,index_nsa,1995,411.99
0,0,23,index_nsa,1996,435.27
0,0,23,index_nsa,1997,460.68
0,0,23,index_nsa,1998,488.68
0,0,23,index_nsa,1999,511.87
0,0,23,index_nsa,2000,544.38
0,0,23,index_nsa,2001,590.23
0,0,23,index_nsa,2002,631.67
0,0,23,index_nsa,2003,672.84
0,0,23,index_nsa,2004,731.77
0,0,23,index_nsa,2005,793.34
0,0,23,index_nsa,2006,826.68
0,0,23,index_nsa,2007,841.02
0,0,23,index_nsa,2008,824.8
0,0,23,index_nsa,2009,803.21
0,0,23,index_nsa,2010,771.02
0,0,23,index_nsa,2011,747.52
0,0,23,index_nsa,2012,745.15
0,0,23,index_nsa,2013,755.66
0,0,23,index_nsa,2014,768.75
0,0,23,index_nsa,2015,795.54
0,0,23,index_nsa,2016,826.16
0,0,23,index_nsa,2017,859.96
0,0,23,index_nsa,2018,900.68
0,0,23,index_nsa,2019,942.59
0,0,23,index_nsa,2020,984.7
0,0,23,index_nsa,2021,1106.65
0,0,23,index_nsa,2022,618.76
0,1,23,index_nsa,1975,0
0,1,23,index_nsa,1976,0
0,1,23,index_nsa,1977,0
0,1,23,index_nsa,1978,0
0,1,23,index_nsa,1979,0
0,1,23,index_nsa,1980,0
0,1,23,index_nsa,1981,0
0,1,23,index_nsa,1982,0
0,1,23,index_nsa,1983,0
0,1,23,index_nsa,1984,0
0,1,23,index_nsa,1985,0
0,1,23,index_nsa,1986,0
0,1,23,index_nsa,1987,0
0,1,23,index_nsa,1988,0
0,1,23,index_nsa,1989,0
0,1,23,index_nsa,1990,0
0,1,23,index_nsa,1991,0
0,1,23,index_nsa,1992,0
0,1,23,index_nsa,1993,0
0,1,23,index_nsa,1994,0
0,1,23,index_nsa,1995,0
0,1,23,index_nsa,1996,0
0,1,23,index_nsa,1997,0
0,1,23,index_nsa,1998,0
0,1,23,index_nsa,1999,0
0,1,23,index_nsa,2000,0
0,1,23,index_nsa,2001,0
0,1,23,index_nsa,2002,0
0,1,23,index_nsa,2003,0
0,1,23,index_nsa,2004,0
0,1,23,index_nsa,2005,0
0,1,23,index_nsa,2006,0
0,1,23,index_nsa,2007,0
0,1,23,index_nsa,2008,0
0,1,23,index_nsa,2009,0
0,1,23,index_nsa,2010,0
0,1,23,index_nsa,2011,0
0,1,23,index_nsa,2012,0
0,1,23,index_nsa,2013,0
0,1,23,index_nsa,2014,0
0,1,23,index_nsa,2015,0
0,1,23,index_nsa,2016,0
0,1,23,index_nsa,2017,0
0,1,23,index_nsa,2018,0
0,1,23,index_nsa,2019,0
0,1,23,index_nsa,2020,0
0,1,23,index_nsa,2021,0
0,1,23,index_nsa,2022,0
0,2,23,index_nsa,1975,0
0,2,23,index_nsa,1976,0
0,2,23,index_nsa,1977,0
0,2,23,index_nsa,1978,0
0,2,23,index_nsa,1979,0
0,2,23,index_nsa,1980,0
0,2,23,index_nsa,1981,0
0,2,23,index_nsa,1982,0
0,2,23,index_nsa,1983,0
0,2,23,index_nsa,1984,0
0,2,23,index_nsa,1985,0
0,2,23,index_nsa,1986,0
0,2,23,index_nsa,1987,0
0,2,23,index_nsa,1988,0
0,2,23,index_nsa,1989,0
0,2,23,index_nsa,1990,0
0,2,23,index_nsa,1991,0
0,2,23,index_nsa,1992,0
0,2,23,index_nsa,1993,0
0,2,23,index_nsa,1994,0
0,2,23,index_nsa,1995,0
0,2,23,index_nsa,1996,0
0,2,23,index_nsa,1997,0
0,2,23,index_nsa,1998,0
0,2,23,index_nsa,1999,0
0,2,23,index_nsa,2000,0
0,2,23,index_nsa,2001,0
0,2,23,index_nsa,2002,0
0,2,23,index_nsa,2003,0
0,2,23,index_nsa,2004,0
0,2,23,index_nsa,2005,0
0,2,23,index_nsa,2006,0
0,2,23,index_nsa,2007,0
0,2,23,index_nsa,2008,0
0,2,23,index_nsa,2009,0
0,2,23,index_nsa,2010,0
0,2,23,index_nsa,2011,0
0,2,23,index_nsa,2012,0
0,2,23,index_nsa,2013,0
0,2,23,index_nsa,2014,0
0,2,23,index_nsa,2015,0
0,2,23,index_nsa,2016,0
0,2,23,index_nsa,2017,0
0,2,23,index_nsa,2018,0
0,2,23,index_nsa,2019,0
0,2,23,index_nsa,2020,0
0,2,23,index_nsa,2021,0
0,2,23,index_nsa,2022,0
1,0,25,index_nsa,1975,269.92
1,0,25,index_nsa,1976,283.26
1,0,25,index_nsa,1977,310.76
1,0,25,index_nsa,1978,356.53
1,0,25,index_nsa,1979,397.65
1,0,25,index_nsa,1980,421.86
1,0,25,index_nsa,1981,412.62
1,0,25,index_nsa,1982,412.58
1,0,25,index_nsa,1983,437.74
1,0,25,index_nsa,1984,466.45
1,0,25,index_nsa,1985,495.52
1,0,25,index_nsa,1986,522.78
1,0,25,index_nsa,1987,555.9
1,0,25,index_nsa,1988,570.99
1,0,25,index_nsa,1989,581.69
1,0,25,index_nsa,1990,586.07
1,0,25,index_nsa,1991,594.12
1,0,25,index_nsa,1992,608.04
1,0,25,index_nsa,1993,620.33
1,0,25,index_nsa,1994,648.26
1,0,25,index_nsa,1995,677.44
1,0,25,index_nsa,1996,706.32
1,0,25,index_nsa,1997,735.29
1,0,25,index_nsa,1998,765.39
1,0,25,index_nsa,1999,802.33
1,0,25,index_nsa,2000,848.66
1,0,25,index_nsa,2001,899.11
1,0,25,index_nsa,2002,948.55
1,0,25,index_nsa,2003,991.48
1,0,25,index_nsa,2004,1053.93
1,0,25,index_nsa,2005,1123.58
1,0,25,index_nsa,2006,1168.3
1,0,25,index_nsa,2007,1189.35
1,0,25,index_nsa,2008,1170.58
1,0,25,index_nsa,2009,1139.45
1,0,25,index_nsa,2010,1107.47
1,0,25,index_nsa,2011,1074.31
1,0,25,index_nsa,2012,1070.57
1,0,25,index_nsa,2013,1073.19
1,0,25,index_nsa,2014,1096.47
1,0,25,index_nsa,2015,1137.35
1,0,25,index_nsa,2016,1186.02
1,0,25,index_nsa,2017,1237.31
1,0,25,index_nsa,2018,1301.08
1,0,25,index_nsa,2019,1363.23
1,0,25,index_nsa,2020,1434.61
1,0,25,index_nsa,2021,1617.4
1,0,25,index_nsa,2022,917.67
1,1,25,index_nsa,1975,0
1,1,25,index_nsa,1976,0
1,1,25,index_nsa,1977,0
1,1,25,index_nsa,1978,0
1,1,25,index_nsa,1979,0
1,1,25,index_nsa,1980,0
1,1,25,index_nsa,1981,0
1,1,25,index_nsa,1982,0
1,1,25,index_nsa,1983,0
1,1,25,index_nsa,1984,0
1,1,25,index_nsa,1985,0
1,1,25,index_nsa,1986,0
1,1,25,index_nsa,1987,0
1,1,25,index_nsa,1988,0
1,1,25,index_nsa,1989,0
1,1,25,index_nsa,1990,0
1,1,25,index_nsa,1991,404.4
1,1,25,index_nsa,1992,414.59
1,1,25,index_nsa,1993,427.92
1,1,25,index_nsa,1994,454.62
1,1,25,index_nsa,1995,474.23
1,1,25,index_nsa,1996,496.56
1,1,25,index_nsa,1997,510.85
1,1,25,index_nsa,1998,533.24
1,1,25,index_nsa,1999,562.29
1,1,25,index_nsa,2000,593.47
1,1,25,index_nsa,2001,624.81
1,1,25,index_nsa,2002,654.57
1,1,25,index_nsa,2003,686.5
1,1,25,index_nsa,2004,724.54
1,1,25,index_nsa,2005,766.16
1,1,25,index_nsa,2006,795.9
1,1,25,index_nsa,2007,791.98
1,1,25,index_nsa,2008,742.17
1,1,25,index_nsa,2009,713.34
1,1,25,index_nsa,2010,681.79
1,1,25,index_nsa,2011,648.76
1,1,25,index_nsa,2012,651.97
1,1,25,index_nsa,2013,674.9
1,1,25,index_nsa,2014,703.28
1,1,25,index_nsa,2015,735.73
1,1,25,index_nsa,2016,769.85
1,1,25,index_nsa,2017,810.89
1,1,25,index_nsa,2018,860.1
1,1,25,index_nsa,2019,904.67
1,1,25,index_nsa,2020,979.58
1,1,25,index_nsa,2021,1131.12
1,1,25,index_nsa,2022,634.5
1,2,25,index_nsa,1975,0
1,2,25,index_nsa,1976,0
1,2,25,index_nsa,1977,0
1,2,25,index_nsa,1978,0
1,2,25,index_nsa,1979,0
1,2,25,index_nsa,1980,0
1,2,25,index_nsa,1981,0
1,2,25,index_nsa,1982,0
1,2,25,index_nsa,1983,0
1,2,25,index_nsa,1984,0
1,2,25,index_nsa,1985,0
1,2,25,index_nsa,1986,0
1,2,25,index_nsa,1987,0
1,2,25,index_nsa,1988,0
1,2,25,index_nsa,1989,0
1,2,25,index_nsa,1990,0
1,2,25,index_nsa,1991,404.34
1,2,25,index_nsa,1992,414.13
1,2,25,index_nsa,1993,427.57
1,2,25,index_nsa,1994,450.43
1,2,25,index_nsa,1995,469.34
1,2,25,index_nsa,1996,488.55
1,2,25,index_nsa,1997,505.02
1,2,25,index_nsa,1998,527.58
1,2,25,index_nsa,1999,557.68
1,2,25,index_nsa,2000,588.3
1,2,25,index_nsa,2001,622.2
1,2,25,index_nsa,2002,653.49
1,2,25,index_nsa,2003,689.79
1,2,25,index_nsa,2004,730.03
1,2,25,index_nsa,2005,771.84
1,2,25,index_nsa,2006,805.75
1,2,25,index_nsa,2007,813.24
1,2,25,index_nsa,2008,775.89
1,2,25,index_nsa,2009,757.11
1,2,25,index_nsa,2010,731.86
1,2,25,index_nsa,2011,700.84
1,2,25,index_nsa,2012,714.15
1,2,25,index_nsa,2013,738.89
1,2,25,index_nsa,2014,763.06
1,2,25,index_nsa,2015,792.58
1,2,25,index_nsa,2016,835.19
1,2,25,index_nsa,2017,878.8
1,2,25,index_nsa,2018,932.05
1,2,25,index_nsa,2019,982.55
1,2,25,index_nsa,2020,1065.51
1,2,25,index_nsa,2021,1227.7
1,2,25,index_nsa,2022,688.16
0,0,25,index_nsa,1975,0
0,0,25,index_nsa,1976,0
0,0,25,index_nsa,1977,0
0,0,25,index_nsa,1978,0
0,0,25,index_nsa,1979,0
0,0,25,index_nsa,1980,0
0,0,25,index_nsa,1981,0
0,0,25,index_nsa,1982,0
0,0,25,index_nsa,1983,0
0,0,25,index_nsa,1984,0
0,0,25,index_nsa,1985,0
0,0,25,index_nsa,1986,0
0,0,25,index_nsa,1987,0
0,0,25,index_nsa,1988,0
0,0,25,index_nsa,1989,0
0,0,25,index_nsa,1990,0
0,0,25,index_nsa,1991,0
0,0,25,index_nsa,1992,0
0,0,25,index_nsa,1993,0
0,0,25,index_nsa,1994,0
0,0,25,index_nsa,1995,412.7
0,0,25,index_nsa,1996,431.41
0,0,25,index_nsa,1997,447.67
0,0,25,index_nsa,1998,468.06
0,0,25,index_nsa,1999,481.02
0,0,25,index_nsa,2000,493.7
0,0,25,index_nsa,2001,522.25
0,0,25,index_nsa,2002,544.73
0,0,25,index_nsa,2003,565.44
0,0,25,index_nsa,2004,595.22
0,0,25,index_nsa,2005,635.95
0,0,25,index_nsa,2006,677.73
0,0,25,index_nsa,2007,704.64
0,0,25,index_nsa,2008,706.83
0,0,25,index_nsa,2009,694.5
0,0,25,index_nsa,2010,679.39
0,0,25,index_nsa,2011,666.95
0,0,25,index_nsa,2012,670.28
0,0,25,index_nsa,2013,670.6
0,0,25,index_nsa,2014,673.09
0,0,25,index_nsa,2015,693.69
0,0,25,index_nsa,2016,715.45
0,0,25,index_nsa,2017,735.55
0,0,25,index_nsa,2018,765.74
0,0,25,index_nsa,2019,798.47
0,0,25,index_nsa,2020,840.76
0,0,25,index_nsa,2021,957.11
0,0,25,index_nsa,2022,545.96
0,1,25,index_nsa,1975,0
0,1,25,index_nsa,1976,0
0,1,25,index_nsa,1977,0
0,1,25,index_nsa,1978,0
0,1,25,index_nsa,1979,0
0,1,25,index_nsa,1980,0
0,1,25,index_nsa,1981,0
0,1,25,index_nsa,1982,0
0,1,25,index_nsa,1983,0
0,1,25,index_nsa,1984,0
0,1,25,index_nsa,1985,0
0,1,25,index_nsa,1986,0
0,1,25,index_nsa,1987,0
0,1,25,index_nsa,1988,0
0,1,25,index_nsa,1989,0
0,1,25,index_nsa,1990,0
0,1,25,index_nsa,1991,0
0,1,25,index_nsa,1992,0
0,1,25,index_nsa,1993,0
0,1,25,index_nsa,1994,0
0,1,25,index_nsa,1995,0
0,1,25,index_nsa,1996,0
0,1,25,index_nsa,1997,0
0,1,25,index_nsa,1998,0
0,1,25,index_nsa,1999,0
0,1,25,index_nsa,2000,0
0,1,25,index_nsa,2001,0
0,1,25,index_nsa,2002,0
0,1,25,index_nsa,2003,0
0,1,25,index_nsa,2004,0
0,1,25,index_nsa,2005,0
0,1,25,index_nsa,2006,0
0,1,25,index_nsa,2007,0
0,1,25,index_nsa,2008,0
0,1,25,index_nsa,2009,0
0,1,25,index_nsa,2010,0
0,1,25,index_nsa,2011,0
0,1,25,index_nsa,2012,0
0,1,25,index_nsa,2013,0
0,1,25,index_nsa,2014,0
0,1,25,index_nsa,2015,0
0,1,25,index_nsa,2016,0
0,1,25,index_nsa,2017,0
0,1,25,index_nsa,2018,0
0,1,25,index_nsa,2019,0
0,1,25,index_nsa,2020,0
0,1,25,index_nsa,2021,0
0,1,25,index_nsa,2022,0
0,2,25,index_nsa,1975,0
0,2,25,index_nsa,1976,0
0,2,25,index_nsa,1977,0
0,2,25,index_nsa,1978,0
0,2,25,index_nsa,1979,0
0,2,25,index_nsa,1980,0
0,2,25,index_nsa,1981,0
0,2,25,index_nsa,1982,0
0,2,25,index_nsa,1983,0
0,2,25,index_nsa,1984,0
0,2,25,index_nsa,1985,0
0,2,25,index_nsa,1986,0
0,2,25,index_nsa,1987,0
0,2,25,index_nsa,1988,0
0,2,25,index_nsa,1989,0
0,2,25,index_nsa,1990,0
0,2,25,index_nsa,1991,0
0,2,25,index_nsa,1992,0
0,2,25,index_nsa,1993,0
0,2,25,index_nsa,1994,0
0,2,25,index_nsa,1995,0
0,2,25,index_nsa,1996,0
0,2,25,index_nsa,1997,0
0,2,25,index_nsa,1998,0
0,2,25,index_nsa,1999,0
0,2,25,index_nsa,2000,0
0,2,25,index_nsa,2001,0
0,2,25,index_nsa,2002,0
0,2,25,index_nsa,2003,0
0,2,25,index_nsa,2004,0
0,2,25,index_nsa,2005,0
0,2,25,index_nsa,2006,0
0,2,25,index_nsa,2007,0
0,2,25,index_nsa,2008,0
0,2,25,index_nsa,2009,0
0,2,25,index_nsa,2010,0
0,2,25,index_nsa,2011,0
0,2,25,index_nsa,2012,0
0,2,25,index_nsa,2013,0
0,2,25,index_nsa,2014,0
0,2,25,index_nsa,2015,0
0,2,25,index_nsa,2016,0
0,2,25,index_nsa,2017,0
0,2,25,index_nsa,2018,0
0,2,25,index_nsa,2019,0
0,2,25,index_nsa,2020,0
0,2,25,index_nsa,2021,0
0,2,25,index_nsa,2022,0
1,0,24,index_nsa,1975,293.05
1,0,24,index_nsa,1976,303.03
1,0,24,index_nsa,1977,316.82
1,0,24,index_nsa,1978,358.2
1,0,24,index_nsa,1979,400.33
1,0,24,index_nsa,1980,405.43
1,0,24,index_nsa,1981,410.28
1,0,24,index_nsa,1982,424.49
1,0,24,index_nsa,1983,451.16
1,0,24,index_nsa,1984,460.85
1,0,24,index_nsa,1985,487.69
1,0,24,index_nsa,1986,498.58
1,0,24,index_nsa,1987,500.22
1,0,24,index_nsa,1988,492.61
1,0,24,index_nsa,1989,493.92
1,0,24,index_nsa,1990,501.46
1,0,24,index_nsa,1991,509.61
1,0,24,index_nsa,1992,528.74
1,0,24,index_nsa,1993,545.25
1,0,24,index_nsa,1994,574.24
1,0,24,index_nsa,1995,602.25
1,0,24,index_nsa,1996,628.16
1,0,24,index_nsa,1997,650.64
1,0,24,index_nsa,1998,684.67
1,0,24,index_nsa,1999,713.45
1,0,24,index_nsa,2000,735.21
1,0,24,index_nsa,2001,773.94
1,0,24,index_nsa,2002,793.78
1,0,24,index_nsa,2003,819.82
1,0,24,index_nsa,2004,851.77
1,0,24,index_nsa,2005,900.97
1,0,24,index_nsa,2006,979.78
1,0,24,index_nsa,2007,1028.5
1,0,24,index_nsa,2008,1026.98
1,0,24,index_nsa,2009,1007.82
1,0,24,index_nsa,2010,974.92
1,0,24,index_nsa,2011,957.28
1,0,24,index_nsa,2012,954.91
1,0,24,index_nsa,2013,953.06
1,0,24,index_nsa,2014,966.4
1,0,24,index_nsa,2015,995.27
1,0,24,index_nsa,2016,1021.02
1,0,24,index_nsa,2017,1044.48
1,0,24,index_nsa,2018,1069.16
1,0,24,index_nsa,2019,1108.53
1,0,24,index_nsa,2020,1153.68
1,0,24,index_nsa,2021,1271.45
1,0,24,index_nsa,2022,707.93
1,1,24,index_nsa,1975,0
1,1,24,index_nsa,1976,0
1,1,24,index_nsa,1977,0
1,1,24,index_nsa,1978,0
1,1,24,index_nsa,1979,0
1,1,24,index_nsa,1980,0
1,1,24,index_nsa,1981,0
1,1,24,index_nsa,1982,0
1,1,24,index_nsa,1983,0
1,1,24,index_nsa,1984,0
1,1,24,index_nsa,1985,0
1,1,24,index_nsa,1986,0
1,1,24,index_nsa,1987,0
1,1,24,index_nsa,1988,0
1,1,24,index_nsa,1989,0
1,1,24,index_nsa,1990,0
1,1,24,index_nsa,1991,395.75
1,1,24,index_nsa,1992,405.42
1,1,24,index_nsa,1993,418.48
1,1,24,index_nsa,1994,439.71
1,1,24,index_nsa,1995,460.41
1,1,24,index_nsa,1996,480.73
1,1,24,index_nsa,1997,498.21
1,1,24,index_nsa,1998,518.01
1,1,24,index_nsa,1999,544.1
1,1,24,index_nsa,2000,562.66
1,1,24,index_nsa,2001,576.6
1,1,24,index_nsa,2002,588.99
1,1,24,index_nsa,2003,605.08
1,1,24,index_nsa,2004,628.33
1,1,24,index_nsa,2005,669.48
1,1,24,index_nsa,2006,732.5
1,1,24,index_nsa,2007,760.23
1,1,24,index_nsa,2008,735.05
1,1,24,index_nsa,2009,694.65
1,1,24,index_nsa,2010,663.75
1,1,24,index_nsa,2011,644.47
1,1,24,index_nsa,2012,647.6
1,1,24,index_nsa,2013,660.17
1,1,24,index_nsa,2014,679.51
1,1,24,index_nsa,2015,700.04
1,1,24,index_nsa,2016,724.28
1,1,24,index_nsa,2017,745.9
1,1,24,index_nsa,2018,776.1
1,1,24,index_nsa,2019,808.18
1,1,24,index_nsa,2020,858.7
1,1,24,index_nsa,2021,977.75
1,1,24,index_nsa,2022,544.45
1,2,24,index_nsa,1975,0
1,2,24,index_nsa,1976,0
1,2,24,index_nsa,1977,0
1,2,24,index_nsa,1978,0
1,2,24,index_nsa,1979,0
1,2,24,index_nsa,1980,0
1,2,24,index_nsa,1981,0
1,2,24,index_nsa,1982,0
1,2,24,index_nsa,1983,0
1,2,24,index_nsa,1984,0
1,2,24,index_nsa,1985,0
1,2,24,index_nsa,1986,0
1,2,24,index_nsa,1987,0
1,2,24,index_nsa,1988,0
1,2,24,index_nsa,1989,0
1,2,24,index_nsa,1990,0
1,2,24,index_nsa,1991,398.34
1,2,24,index_nsa,1992,414.52
1,2,24,index_nsa,1993,428.65
1,2,24,index_nsa,1994,453.61
1,2,24,index_nsa,1995,472.32
1,2,24,index_nsa,1996,490.27
1,2,24,index_nsa,1997,505.28
1,2,24,index_nsa,1998,526.42
1,2,24,index_nsa,1999,549.04
1,2,24,index_nsa,2000,565.64
1,2,24,index_nsa,2001,580.68
1,2,24,index_nsa,2002,596.91
1,2,24,index_nsa,2003,616.79
1,2,24,index_nsa,2004,642.03
1,2,24,index_nsa,2005,685.71
1,2,24,index_nsa,2006,746.82
1,2,24,index_nsa,2007,778.08
1,2,24,index_nsa,2008,756.33
1,2,24,index_nsa,2009,722.97
1,2,24,index_nsa,2010,701.79
1,2,24,index_nsa,2011,692.01
1,2,24,index_nsa,2012,698.31
1,2,24,index_nsa,2013,715.02
1,2,24,index_nsa,2014,723
1,2,24,index_nsa,2015,745.77
1,2,24,index_nsa,2016,767.19
1,2,24,index_nsa,2017,784.05
1,2,24,index_nsa,2018,812.85
1,2,24,index_nsa,2019,837.8
1,2,24,index_nsa,2020,892.68
1,2,24,index_nsa,2021,1009.29
1,2,24,index_nsa,2022,561.51
0,0,24,index_nsa,1975,0
0,0,24,index_nsa,1976,0
0,0,24,index_nsa,1977,0
0,0,24,index_nsa,1978,0
0,0,24,index_nsa,1979,0
0,0,24,index_nsa,1980,0
0,0,24,index_nsa,1981,0
0,0,24,index_nsa,1982,0
0,0,24,index_nsa,1983,0
0,0,24,index_nsa,1984,0
0,0,24,index_nsa,1985,0
0,0,24,index_nsa,1986,0
0,0,24,index_nsa,1987,0
0,0,24,index_nsa,1988,0
0,0,24,index_nsa,1989,0
0,0,24,index_nsa,1990,0
0,0,24,index_nsa,1991,0
0,0,24,index_nsa,1992,0
0,0,24,index_nsa,1993,0
0,0,24,index_nsa,1994,0
0,0,24,index_nsa,1995,409.02
0,0,24,index_nsa,1996,427.07
0,0,24,index_nsa,1997,444.98
0,0,24,index_nsa,1998,469.68
0,0,24,index_nsa,1999,487.8
0,0,24,index_nsa,2000,501.66
0,0,24,index_nsa,2001,530.94
0,0,24,index_nsa,2002,544.23
0,0,24,index_nsa,2003,561.44
0,0,24,index_nsa,2004,578.58
0,0,24,index_nsa,2005,607.45
0,0,24,index_nsa,2006,649.94
0,0,24,index_nsa,2007,686.36
0,0,24,index_nsa,2008,697.52
0,0,24,index_nsa,2009,690.35
0,0,24,index_nsa,2010,677.16
0,0,24,index_nsa,2011,672.79
0,0,24,index_nsa,2012,676.25
0,0,24,index_nsa,2013,682.98
0,0,24,index_nsa,2014,691.87
0,0,24,index_nsa,2015,711.5
0,0,24,index_nsa,2016,728.35
0,0,24,index_nsa,2017,746.24
0,0,24,index_nsa,2018,756.93
0,0,24,index_nsa,2019,782.43
0,0,24,index_nsa,2020,811.07
0,0,24,index_nsa,2021,880.61
